client_id,probability
97c628a164f281c185805c2c2fbb210e,0.38606766
9843314a890cf2c290899f686c2948aa,0.40026498
9882b95ebce98b7972c4eed69e125ac5,0.39824277
98b630756cf37b76566aba86a0843fb5,0.35808682
98be29be38f40b95f7610c9d0b994d92,0.5248053
991d09b09e0f03bbc0231621e177a2aa,0.37757853
992cd6d98a2dece5926b7edb9a7fb86f,0.5002005
996bb88df3324c05d18294be715071ba,0.43340304
99a2f58358f6c2c8d2bb23dd919ba21d,0.3478026
99bc423bc16753e19e67b4a1ae11ff3e,0.5777279
99bf7b71ef7a34621320261ede8a4dbc,0.55681455
99fc754912650d03059242b7478f18d8,0.52439004
9a1f4b0b6b9c0be6c3d273af03dc57de,0.28017557
9a79641e9c3e424f9d2b26827e3577f7,0.35436934
9ac04764c208cb8d78fdaf5491ee7b65,0.25114512
9b18268be66ea560f20891efc27a70cf,0.5484452
9b249bb0edaeb53e999fd83aa1bedf0b,0.41285542
9c2c0d1dd1fd70fba560c4df9382d29a,0.52494675
9ca2f5f63cd20eaa5017974a949b760f,0.28887874
9ca939881801b6f47dfd295d276c1671,0.4983506
9d5fb2c68bf39cbffbd7cbad0708d939,0.55636644
9d6e8dcce60c1da3e575ee1946719b24,0.6539154
9d802dcfafd485564dd56d15a7df47d0,0.364295
9f05fc89a487bafefa57a2b7f25bcbcc,0.5144362
9f07a4f802502987f2d7e79ccfb48fac,0.5281162
9f0e63bbd1efa1727703e7bfd6d437b6,0.3414516
9f77e22d29934bb1f84f665c8029f298,0.26742515
9fa543ea170a7581d54b46f3cadec4d6,0.22496246
9fe2a27526dfd3f133b0384a87254376,0.54478604
a0f59549961faea0e48bc0337406aa08,0.33898887
a1088cb31f063e68d9486e9fa562a162,0.2770433
a2225945e0dd394c4b4469c52715ad3d,0.531556
a24e90345152db1c5e68a0d081a42ac3,0.47562686
a2e0778098fc2e8aea61e7f7d86c651b,0.5962419
a2fba5f921c868356b9a6f43615c83eb,0.20820828
a34a28e51c063fc6c670bfaf9e346c56,0.8320673
a3853a82f348307b9e4d50ecd2aaac9f,0.112657174
a41d41df84ff234f81bfe5c33ee2287f,0.59854746
a5157102ca302b8d7bd7c0c10f57af4f,0.5711905
a52c0b84587e486de78e5c0793e5aac9,0.28542358
a54930bfcaf3b0c62e57a2fd5a0f221e,0.47267103
a57e8fcd1976e4a47a637ae0a23e86e5,0.36744136
a5997c311d26b8b9bc463ebc53a4e857,0.2686046
a61249495da236228550898062ababc2,0.20698316
a6283d0965744425baa060d830a441d6,0.21551165
a643ac78887011efaf5f3a32ccdab6db,0.6429727
a752412982dcc2339abdc12f8bedb29f,0.30771035
a7764f29065838b57e15d8bbc16934c4,0.6828356
a795563dd3222f022f4482ab69614fe2,0.43887436
a79d235177f2b6f6eeb18bb2ee92c3b3,0.27225062
a83cffe088d09bc185e2e5b2c8fd3791,0.41935474
a8a2b5dcd3f3931a0130264a628ae398,0.31328833
a9aeb72f145de0fa9d690863a29efe9c,0.14017254
aa45686833f5c3dc73f7ff1dfdf19587,0.4562953
aa5dc9ee527be49f07f2c00c0fba47fe,0.30395094
aa90f7101715768e9ffe4f6454f37cf5,0.47239086
aa9252d2b26afd2331e1bfcddc4b9a20,0.59192955
aab572265e384b16a933c8b901f0f76e,0.55581814
ab2dd67afd9d5646af35e80f3cf9ad23,0.5742204
ac198360a4d46d4349ee20aa0e1b62af,0.4930976
ac281592786482d46846c68b5914e0ed,0.6129267
ac44f0f16b5c07da36321f0a81ce3759,0.17946166
ac7cf84dc251717ab7cceda3de250fc8,0.35489088
ac82a7aeabbefc3ed9b13b290e955925,0.4502394
ac85cf7ddf00a22912abe27d6958c3af,0.26279783
acc84032917861532e2de29f482e9aa4,0.47813746
acfb1fd97b5b36e564aed73ff5690a40,0.25192237
ad23d05929724dc671ba38db39af3a6c,0.26325095
ad5a7c45ac53546879b41376052fbfdc,0.22373924
adab01d6865023df8b516944db62473e,0.4911612
adb3df35d4be759adc4fd4191698a049,0.51575816
adcc9b0da31923388f5281be44b2e38d,0.17819476
ade222920063e34aab9064a9d2ef6dde,0.4092646
ae44ec530302f887bc5a084897e997a0,0.28372836
ae566d65c97780aa89dac453b19fd893,0.71305275
ae5983aa1c7cccfef69678d53d1dffd7,0.6017139
aea98c0a2d07f10f90884fc4bc6c26a0,0.30681652
afdbf79b56a5c462e64392e2e0714cd8,0.53431994
b04c2b2816df378b0d599e1b9836d527,0.5250881
b07e5edf2ea48d9c54424f8fc432d102,0.5238079
b082104563ec2c9f839de7da02a1defb,0.62612116
b146c69f804df8a83dd46d13a49dab21,0.19941495
b1874ed0b1af6313846ac86802e858e0,0.68507457
b2727f4d040074c9ee9e8154ab3950df,0.39355147
b27dc6dc1eb4e6430be6d39e40241233,0.629157
b2f210cb171e425463e57981f15086b3,0.65445083
b315d9f730d59b1608411cd9c1e9486d,0.29150274
b3539346119c37dc699079a9bf80bc51,0.3219377
b369800c606a3c62d53c0aa5edb286fc,0.5834057
b36e3323279db077b7f8b5dfe0088397,0.24059016
b3d24a79473d8786becbcb7c4adce6bc,0.41435963
b58d76184f8ad23bb3df64be043f9218,0.64180505
b5fc380541c3930afaf98f5d8ea10865,0.49275628
b643520f7228224654499eb949e69429,0.29246423
b66d8795082300ad68545d0eb3cfa221,0.42607364
b68f51c1588aa80726282637d285f2ed,0.43564728
b6ac068fcee90782ff0213a9cf4fa8f4,0.37384817
b6c55644d63a94795ece78ba2ba85d47,0.60976243
b6e9b699603cfcf7e98468d9b2c0f615,0.7258898
b7e7cfa300582655019b6db08975c693,0.5389988
b7f171eaf9dc1f0f8c681c30951518a4,0.39296383
b882f075946d773a435e7498696f5cf4,0.52577925
b884647d2eb19f8c494d04ff978e4697,0.19798835
b8d674d491366ffe75bb10ccf7f370c6,0.2918609
b8f665c8f495f299059c20b4dd3ac2d1,0.76985204
b90dc8125702aba82d9137bf3c2bf377,0.7219875
b948738d336d9db9f94f39c9a3c5f877,0.64342564
b9666bfe3c0b74603e2f030fed7519de,0.21153064
b97fd531fc7522b00e72532d8fa9f38d,0.27541557
b9a260e8f02f4538a0430d333085401a,0.44536996
b9ceebb101fddaeb9a937923f1580428,0.46056286
ba10015e28038da87ab3ceae2f959704,0.2608157
ba60ca6f0b9093a5570317505d896df3,0.23886967
ba6aa99a225e802b42073c24f4878b88,0.45009744
ba96b405a7a429c03cf7906ffb29b0ed,0.34954178
bae6e9a45e7df6aeb7e8a87b8760ae92,0.69321966
baea87752af872174964dd3473d38526,0.48097843
bb0550c15a1e0cb3e6cf6aab0969d2b7,0.24991077
bb0b1ade310d72103d513a0c89393d89,0.3294319
bb6fdb24c079cbea0c077df5ee3d5341,0.27032012
bba08350e4aa3cc619caad4cae1d63eb,0.8454373
bccded16bc6879d2729722aa8925d98c,0.3124905
bd693005ec5471f88426c0bdaabbd427,0.41269326
bd6b40c3fae25f93646e1c5fff550bfd,0.22253598
bd787a2f7be1caa5bdb4c27662da99ef,0.5296737
be4c0b63aa5e96df822d00d41d778d87,0.25759816
be7ef53cdf081151204121ae1d248431,0.594083
bf2521857410ea74062dab71063413af,0.59903884
bf29ffddb2fafaff913a3cb79d027e3e,0.39495146
bf6f6f29e6d8b1e3bf773f405c64eb54,0.34449857
bfa5da8cab8a2258412c38d00ff0a595,0.2820804
bfc5d09b4971ac506ece7b4670d6bf65,0.4455061
bffd6cb498f85c0554c677c3086b3611,0.6279244
c0034a28c4c0fe84c36f477086d4740a,0.39369398
c0eba9612d0d533dea64ec895ffb2480,0.3854811
c0f9c5ca802a3ed926642dfdd06e027c,0.55281794
c103aa92f8c8f4babfff703dbed40172,0.5067499
c147a9cd79679e1cf8597dc6f9e72567,0.27316308
c159f0bca7df9f6dd58ef2ecf7c93791,0.45235077
c1a4076674a957eaa3caddff7bbe5b7a,0.15204103
c1f224087a8dfe9c59f02d5857145359,0.4191308
c20371cb1683ff049f277439b4aafb28,0.23525357
c26531a240709f992f8131e4584b3170,0.7577995
c2b11a9e21236ea3b200c4b98c7e7524,0.29607898
c2c0ccc732f261297cbd0fd29407a2d3,0.3479418
c3718badd2812d3833e4b8981d0d1e1b,0.84996104
c372ee85b4be348075575059c82be034,0.41929802
c3ea1c9614d17f942a447aae455729e7,0.27564785
c420ad26a6424e224c711824401c2406,0.3244036
c44ffe3e31611296a25cee97e53b9d6c,0.6964313
c53dc6351548b0593d182c494b0a85f8,0.51731265
c5acd7967ffdc2446da127f429ea059e,0.30229405
c5cfca68c83986f1f548d69bbf6a2e52,0.14985031
c605620a83c147ca6516af03c70c52d1,0.17760988
c6797cb9a52d7fcfa1bb0bbb5b5b5651,0.51416355
c68b81d4271f3c5ae17fe55b2bb067b3,0.5498543
c6dfe498607cdc43e19406a1d32ef919,0.19487292
c6fcb451802f79920192a329c274c893,0.2911177
c70c309465d06bb118c88bcee64b4787,0.6707934
c75af53ff77eb5a37b34e350754d2bb8,0.34703672
c798316158a5f7354904f44f088b4e3b,0.2524191
c8be102fcd2a0cfdb9a3d2a26cad45f7,0.43524787
c8e21bdf77a1cf6ee994e5600adafd86,0.40126783
c941fe885e3026c1c6af4b73eea14e2b,0.36704627
c9976d4c61a2c70ff6f9116d0dee0b80,0.8037007
c9e12367fbe01f2bcef0016764367e06,0.3678964
c9e65a6b61fed91f0da7d9a44df75bdb,0.3139409
ca202c21ab7269618d038ee9ecbc8456,0.40361235
ca4b8bf91f708113a62d00b1cdcbefe2,0.30632657
ca6d5390a1ac99d9eb3ae0d62bec3509,0.56796014
ca8aeff4b603f687c21bf6764d557f41,0.5000876
cac6b69b7fd9a0dfb731d22436ef3d0e,0.24129891
cb2e0817eccbaf5e9a27dac32050843a,0.51524496
cbc8ad9fd25c13a4e82aa798c7ce1b57,0.60639787
cbe7f1ee395c0018719e2d234ee2d183,0.3902977
cc0f0e69ab9a7dec22fcc5dda2a37e23,0.3234388
cca4393980e525cf7e052e4473d47074,0.6219598
cce2784988e35787e964b8a48f0dca52,0.42621207
cd1d5b18566bdbb284d784bdde5744b0,0.50909334
cd94dea8d9bb2fe0b7974822c647cef2,0.42066902
d027084e7a6f112eea53edb6e96f4f5b,0.51406896
d02aa4b7270f25d0f4413a2299648b1f,0.38941363
d057caa3a605d07b95acda8f9c56f5ec,0.5458752
d12dd77a7c7f692b354312d88910445a,0.5283788
d1498f0c60ac114b302a7090a269f89a,0.66480035
d2098ab4a12e71b7265305580db4145d,0.6571969
d28bedeeeb9d6d6773a8c965481163fa,0.364426
d29d8f57cad284ff433ca4d6a93e6c28,0.7715921
d2aba2e26bb9ece9381a8d2572dccc63,0.6225185
d2d59696a8d774beb110f18377965260,0.6927406
d3daf4329c6c071853abf44e0896cc42,0.59621644
d4dd94cb87c93bdc922a8d34e215f89d,0.5414193
d537e3544dc0ec1cfa5818326d3d7edc,0.2977978
d58d159b2ff2e8a8126adaa406b845e1,0.728064
d5bff6e13e4d00c7301404df709f4d36,0.35720214
d6ae7721bbc260db492d08974d832679,0.36157233
d6d0454c917039cbdfe15707d874dbe8,0.6575468
d78977f41ba412d70670d01f9fc95b72,0.15135063
d7a56b2486b7cd0e03599c10a1361515,0.54451907
d7ffb43ec87640d25155d047b0fb0777,0.44233134
d850824b80f81ffc0a080d0dc60f8505,0.52735347
d8a439a820e0c01236d150b0f0229acb,0.23833607
d8c3316066e1fa332443ecdb5454176b,0.5244058
d92b0057b83d362b33c7e4cae8b67191,0.33521277
d95fef256cbdc977b9cfe11e2f06b96b,0.46224803
d97201ec57faacde21923d26014e802b,0.2566174
d9be385e21c616fe2228bf53fb32e415,0.34777325
d9f29544cd3928b20fe9707d2f919918,0.55338794
da5bee69ef772c481b9590fb367d1b3b,0.5703151
dac871c347bb022b017d6b29a85b8987,0.5988881
dadf92d52036bc7bfb1b802379e1cdb0,0.369364
db44056aae190234a80c34388cce9888,0.79288787
db9851149b37fa2440fc4418294eae58,0.34430888
dc9eb487bf5e669201f1273932fc6152,0.64385116
ddec7abe598e486e048549c5f18cca45,0.3086363
df1b4a19e0fd488f71a722a4328c95a8,0.3933997
df3c959c6ca886d0dc209a067153b538,0.66565645
df4c8722c3e9757c44d7355c62930e67,0.42053646
dfaab4164bb7093a387c6b4f820b13db,0.4306726
e0049d0e3833b2978f0c5d14534cf29d,0.54252046
e172b49753dcbeaf2a4a492a11ff2c36,0.4774846
e19f4e3c891be251bc3d3213b39579b7,0.46194127
e240871e218ae175f6263801378dcca1,0.4048806
e28246264d735aa44ecf3894c6219c10,0.46990496
e29c7f97e1185142f7b1bc9b045459bb,0.3421842
e2af593dd37ad9efb0b2ee69ae28181d,0.610156
e306fd094a0991bfae3566801e077473,0.20556222
e30cee39b49cc8f7239beef189c15436,0.30985203
e35ece8adb5e6ac116f2c501578ab5a4,0.38921314
e3f89b6433f20b3597d42193df4d3ce4,0.53298205
e40c188b48edac69c1e7f215ca3421a7,0.54892904
e433c67b4ced88af165f5322aa67b211,0.21677177
e468ef9cdd2893ecb602e9605b06bdde,0.31881303
e4763d78028ccb1883a3f756bef9ffba,0.37861863
e4c3a3e6d76b76749e550c34a98d357d,0.3667037
e5072cfc598c54d466969032ca54d63f,0.281147
e53a67cc9a3c311c533553eabfa86aca,0.11312195
e54db5fb66dc4449f7b6c32136221814,0.6712565
e6137b87472d1c11e0fb9ca81a055ead,0.2743233
e615e91ce8b3c0665dbe9cf2b8dd4ea1,0.9004995
e61d3041a1e6e49e77b361f5599333aa,0.6305451
e65e021b3375a0d3fe97bf5a5b8f3ff2,0.32195273
e66feee7bb428ae191c6dfe9f185bb6e,0.27731422
e6867af4e54bf413196fb511f2721f1e,0.32500625
e6c0ba3d40d21da5a3223a1f7aa87e9e,0.3995734
e72d4c0e60ed7ddf479980d710a39bc1,0.27378574
e75349ca247696be5f4a283d449baabe,0.33144933
e7952326d7fd1e359d33bccf918a73f0,0.2594066
e7bce046813a4f86e1400ba36e0eea1b,0.4807972
e87c2a82466fac99b0019bd66f7b99ed,0.19695881
e89f8505edcc1828967b118a4a128497,0.42357388
e9101ffb7166383387c605feb71f63d7,0.32943496
e94d1278ae4e76c8c1b9e024a7ed83d6,0.2688884
e976202a67414f630a5322b46ede575d,0.21646774
ea344de37e46e4c8bd11acbdacbf7fa9,0.31128877
ea48c2db9f4299e810a34b1dd72fa383,0.35835657
eabc726be712ca8e46567c86f30ce7f5,0.37325755
eb50362e936b5f125411a174223ce580,0.69621164
eb6764f86b7400539073d984c61d0975,0.23404136
ebba62a79916fbaf0ae73efa3228feb4,0.6400211
ec29de5a5b21cfe3eb5586cdf4760774,0.4602328
ec506e3afeb57bf29e8a0c20bbc07468,0.4122068
ec99b14fbb3fa2943209cc2824f693b0,0.5139879
ecfb8a63a01fbcc9a60307b0dd0775bd,0.6060339
ed2d34a5168b60badec71d561ae4c430,0.6520678
ed2d5456bba8340dd75c37463b0a34a2,0.77064
ed5de1c54eb575d027cfdce48fa15d2d,0.6995007
ed7f8fdb0f4054710a2836e7005edcaf,0.49757835
ed8b0ac27ca257f61ef7c96d43f8ea4f,0.2284451
ee18d5d52340b9913fa423c32011722a,0.617171
ee251b0c0950181c7ee2ebeffaa88411,0.27819753
ee2c116a6ef1d413ca62641f3e62e4da,0.2769604
ee699a500ea8e7a58ca70f926a35ebfe,0.59596723
eedc5ec53f7eebb1f326a03bb2e03a4d,0.4755024
eee19ffe2cbb8d4fd52d204b2571b660,0.4853577
ef8df0b0e054edf55015de8956e96883,0.26764202
ef8e6a57c7a4fd1526908ec4fcd97260,0.37322214
efa612c98335533cecb0ad7bf32e44d2,0.4551079
f032a6d61a0850fd4c91da4b48927184,0.36179578
f0453931a6cff016b3242475cf328adc,0.55586076
f094789fb0b0a2dee28ca876210f992e,0.323667
f11d7a67d566a5a94d8643023a4dc60e,0.2156651
f13f0e52bf6148bb8bd24662a6078ff6,0.26505852
f16f0e8dc610bf419eb32c31269e33ec,0.74643946
f1cf3366be8f5dce018e3e137eb2a1c4,0.34002665
f1da7a2a14221d68baf6637e4996452e,0.4539731
f26bf77be9bfa843607f64d6a6bd2418,0.5220788
f2709d57270be45499b16a09d9af8951,0.61969906
f2b5ed79293b0c8ef1c9abc34863cb87,0.5549087
f2cf63568a152c400cf2f6431c77a2c7,0.23254514
f3cf1d69cb216709532100f5f635bffe,0.42469662
f3e3641d80d5fe5302a3f4419b7e26b6,0.45770538
f412529c2d44859e8c1cfa9857ebc8a5,0.18101078
f420b6cc52d7140a708968c0da37cd44,0.2567188
f43bf95922f8ae0078cf4fda3296e7d9,0.47017214
f49804405d6e5aa0e6aeda05effb7de1,0.2991581
f49b5cb001574af87e558e8e9889627f,0.24119739
f4afb59528cebc70c36d6675d7295e2c,0.62070894
f519737e443b35f93ed83aa7a1e2bd7b,0.57810926
f56fc3660ebb76b9632d41cf23738184,0.52589834
f5723acd3730292af8841cbb6ec30b72,0.19664507
f643ac6e0c9c01de568baa281e405748,0.3739257
f68e6e413fd4c2cce17ce6ccc21a936c,0.28562745
f69b1494831a1742ea26af97990ef36c,0.54925215
f734e8466648d91596cf11381a72e523,0.67240053
f735999ba35f5d6c04bd54bbb80dbac7,0.5414757
f84e0738fa2718e5c1e03de6590448a6,0.24105439
f876be13f00417fda4892a53d0d1ac70,0.530218
f87cb155d9500782129b6753f94a0e46,0.5512516
f887db4af526b78eee5a1a7ff07609aa,0.45576632
f88a27513bccc68b4f6ee98ace8e8213,0.25130594
f8927cdee651135bcb99b712b43349ad,0.60655534
f8e17cb4c31f22ce031510b8568c2a75,0.5473144
f8e8f3a7005397829b13145d2653a8b9,0.25938305
f92fe058716fb74f2b0e8f1aef26c7d3,0.42257413
f98937fdc9f2351a8d3c1acb38234702,0.36325327
fa49f003ebb66fc31fa8e2b9fe208437,0.50066
fa646b310bbc3837afff4ea1862ea0ec,0.44455647
fa87f4c5656bb0ab57eacd210366f071,0.66783834
fb08aab11372fb79a8fdb7ba1209da43,0.30216447
fb0e5a172ad766c9b27fb8d27769701d,0.6701672
fb3081e7f534f8fefe74af3420e215fe,0.27088308
fb3689cb5cc793c0839a01d43467bbc0,0.5585451
fb54a60e0ceffd09e33df74fff6920c9,0.5024219
fbcf06a239a52329d297ff7e4571a448,0.299116
fbe036c4deea50ac36feeb4985d9c079,0.5195242
fc0c7c937f139bd6d1c5b5d0a0023dd3,0.58788604
fc8de34c5f40f0fc9af2728937a4dac9,0.38709897
fc9c65495fdefaedc4a30f4aed842419,0.44087863
fd69f6a3feb052176755303cfb30654b,0.62902606
fd7f076618df1d17dfa384b5457b10bd,0.17376259
fdc9946769b1a64d5320364c1a34ca9a,0.5249992
fe084e295034c4bd6ae4498af6882bb5,0.68306166
fe9c3e9c58a97ba6c2922237bfc2a7c6,0.23594919
fee8ac01c79388b623134d61d49c8900,0.56076276
ff3fe45f7240273e9e22dbffbdf8fd48,0.4891626
ffb2ae2399e91e4e0c1e10304d6d4d0b,0.16211048
